date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,numis_holiday
1/22/2013 11:00,None,95,73,2,100,2,2,250.69,0,0,40,Haze,haze,4176,0
1/22/2013 12:00,None,153,85,5,100,8,8,251.56,0,0,40,Haze,haze,4551,0
1/22/2013 13:00,None,144,85,4,100,2,2,252.22,0,0,75,Clouds,broken clouds,4747,0
1/22/2013 15:00,None,124,79,3,120,9,9,252.94,0,0,20,Clouds,few clouds,5459,0
1/22/2013 16:00,None,286,85,3,80,8,8,252.81,0,0,40,Clouds,scattered clouds,6331,0
1/22/2013 17:00,None,75,85,3,90,8,8,252.18,0,0,20,Clouds,few clouds,6111,0
1/22/2013 19:00,None,196,86,2,30,9,9,251.69,0,0,20,Clouds,few clouds,2774,0
1/22/2013 20:00,None,210,92,2,50,9,9,251.58,0,0,1,Clear,sky is clear,2593,0
1/22/2013 21:00,None,147,88,2,35,9,9,251.45,0,0,1,Clear,sky is clear,3209,0
1/22/2013 22:00,None,61,85,3,20,6,6,251.33,0,0,1,Clear,sky is clear,2538,0
1/23/2013 1:00,None,222,92,3,30,4,4,247.16,0,0,11,Clouds,few clouds,346,0
1/23/2013 2:00,None,167,92,4,20,8,8,247.16,0,0,11,Clouds,few clouds,248,0
1/23/2013 3:00,None,299,92,3,10,2,2,246.47,0,0,13,Clouds,few clouds,312,0
1/23/2013 4:00,None,215,92,5,10,7,7,246.47,0,0,13,Clouds,few clouds,737,0
1/23/2013 5:00,None,145,88,4,15,6,6,246.47,0,0,13,Clouds,few clouds,2486,0
1/23/2013 6:00,None,84,85,3,20,1,1,248.75,0,0,1,Clear,sky is clear,5307,0
1/23/2013 7:00,None,78,85,3,360,2,2,248.48,0,0,1,Clear,sky is clear,6391,0
1/23/2013 8:00,None,58,85,3,20,2,2,248.48,0,0,20,Clouds,few clouds,6106,0
1/23/2013 9:00,None,211,85,3,30,6,6,249.91,0,0,20,Clouds,few clouds,5394,0
1/23/2013 10:00,None,71,79,5,10,2,2,250.79,0,0,20,Clouds,few clouds,4303,0
1/23/2013 11:00,None,176,85,6,10,7,7,251.67,0,0,40,Clouds,scattered clouds,4481,0
1/23/2013 12:00,None,214,92,7,10,9,9,253.57,0,0,75,Clouds,broken clouds,4779,0
1/23/2013 13:00,None,158,100,4,10,6,6,254.2,0,0,75,Clouds,broken clouds,4682,0
1/23/2013 14:00,None,130,85,4,10,1,1,255.04,0,0,75,Clouds,broken clouds,5212,0
1/23/2013 15:00,None,106,85,5,360,4,4,255.63,0,0,75,Clouds,broken clouds,5633,0
1/23/2013 16:00,None,62,85,5,360,3,3,255.46,0,0,90,Clouds,overcast clouds,6606,0
1/23/2013 17:00,None,18,85,6,360,3,3,255.58,0,0,90,Clouds,overcast clouds,6303,0
1/23/2013 18:00,None,260,79,6,10,1,1,255.5,0,0,90,Clouds,overcast clouds,4584,0
1/23/2013 19:00,None,133,79,3,350,9,9,255.85,0,0,90,Clouds,overcast clouds,3062,0
1/23/2013 20:00,None,131,79,3,10,5,5,255.99,0,0,90,Clouds,overcast clouds,2727,0
1/23/2013 22:00,None,208,85,4,10,1,1,256.96,0,0,90,Clouds,overcast clouds,2484,0
1/23/2013 23:00,None,104,92,4,360,3,3,257.41,0,0,90,Clouds,overcast clouds,1150,0
1/24/2013 1:00,None,39,88,3,190,7,7,258.44,0,0,90,Clouds,overcast clouds,289,0
1/24/2013 2:00,None,101,85,2,20,8,8,258.7,0,0,90,Clouds,overcast clouds,254,0
1/24/2013 4:00,None,93,79,2,40,6,6,259.3,0,0,90,Snow,heavy snow,746,0
1/24/2013 4:00,None,24,76,2,45,7,7,259.3,0,0,90,Haze,haze,746,0
1/24/2013 5:00,None,152,73,3,50,4,4,259.46,0,0,90,Snow,heavy snow,2449,0
1/24/2013 5:00,None,218,79,3,50,5,5,259.46,0,0,90,Mist,mist,2449,0
1/24/2013 7:00,None,32,76,3,45,7,7,259.98,0,0,90,Snow,heavy snow,6870,0
1/24/2013 7:00,None,153,73,3,40,4,4,259.98,0,0,90,Mist,mist,6870,0
1/24/2013 8:00,None,96,79,1,60,8,8,260.08,0,0,90,Snow,heavy snow,6256,0
1/24/2013 8:00,None,202,76,2,85,9,9,260.08,0,0,90,Haze,haze,6256,0
1/24/2013 8:00,None,182,73,3,110,4,4,260.08,0,0,90,Mist,mist,6256,0
1/24/2013 10:00,None,272,62,4,120,2,2,261.76,0,0,90,Snow,heavy snow,4286,0
1/24/2013 11:00,None,59,57,4,115,7,7,263.3,0,0,40,Snow,heavy snow,4438,0
1/24/2013 13:00,None,57,53,4,110,3,3,263.35,0,0,75,Clouds,broken clouds,4731,0
1/24/2013 14:00,None,58,53,2,120,8,8,262.26,0,0,75,Clouds,broken clouds,5258,0
1/24/2013 16:00,None,177,58,3,120,9,9,259.62,0,0,40,Clouds,scattered clouds,6661,0
1/24/2013 17:00,None,176,53,4,200,3,3,257.89,0,0,40,Clouds,scattered clouds,5891,0
1/24/2013 19:00,None,91,57,3,140,3,3,255.77,0,0,1,Clear,sky is clear,3156,0
1/24/2013 20:00,None,72,62,2,110,7,7,254.96,0,0,1,Clear,sky is clear,2843,0
1/24/2013 21:00,None,237,73,3,130,5,5,253.97,0,0,1,Clear,sky is clear,2521,0
1/24/2013 22:00,None,223,73,4,160,4,4,253.46,0,0,1,Clear,sky is clear,1887,0
1/24/2013 23:00,None,139,73,5,150,9,9,252.83,0,0,1,Clear,sky is clear,1172,0
1/25/2013 0:00,None,163,79,3,140,3,3,252.07,0,0,1,Clear,sky is clear,590,0
1/25/2013 1:00,None,251,79,3,140,7,7,251.56,0,0,20,Clouds,few clouds,376,0
1/25/2013 2:00,None,105,79,4,150,9,9,251.56,0,0,90,Clouds,overcast clouds,283,0
1/25/2013 4:00,None,241,79,5,160,4,4,251.45,0,0,90,Clouds,overcast clouds,683,0
1/25/2013 5:00,None,247,92,6,160,3,3,251.32,0,0,90,Clouds,overcast clouds,2384,0
1/25/2013 6:00,None,27,92,4,150,8,8,251.56,0,0,90,Clouds,overcast clouds,5269,0
1/25/2013 7:00,None,255,92,8,160,6,6,251.8,0,0,90,Clouds,overcast clouds,6593,0
1/25/2013 8:00,None,69,100,6,160,8,8,252.44,0,0,90,Clouds,overcast clouds,5829,0
1/25/2013 10:00,None,139,100,7,160,4,4,254.65,0,0,90,Clouds,overcast clouds,4463,0
1/25/2013 11:00,None,58,100,7,160,1,1,255.65,0,0,90,Clouds,overcast clouds,4911,0
1/25/2013 13:00,None,175,92,6,160,2,2,257.86,0,0,90,Clouds,overcast clouds,5206,0
1/25/2013 14:00,None,177,92,8,170,6,6,258.52,0,0,90,Clouds,overcast clouds,5546,0
1/25/2013 16:00,None,262,100,5,170,9,9,259.97,0,0,90,Clouds,overcast clouds,6456,0
1/25/2013 17:00,None,73,100,6,170,9,9,260.22,0,0,75,Clouds,broken clouds,6142,0
1/25/2013 19:00,None,42,100,5,170,5,5,260.46,0,0,90,Clouds,overcast clouds,3633,0
1/25/2013 20:00,None,67,100,5,170,3,3,260.64,0,0,90,Clouds,overcast clouds,3033,0
1/25/2013 22:00,None,73,92,6,160,6,6,261.56,0,0,90,Clouds,overcast clouds,2439,0
1/25/2013 23:00,None,134,96,5,150,6,6,262.18,0,0,90,Clouds,overcast clouds,1690,0
1/26/2013 1:00,None,70,100,5,140,3,3,262.69,0,0,90,Snow,heavy snow,669,0
1/26/2013 2:00,None,258,100,6,150,7,7,262.98,0,0,90,Mist,mist,584,0
1/26/2013 4:00,None,147,100,5,145,2,2,263.79,0,0,90,Clouds,overcast clouds,385,0
1/26/2013 5:00,None,75,100,5,140,2,2,264.15,0,0,90,Clouds,overcast clouds,658,0
1/26/2013 7:00,None,188,100,6,150,3,3,264.79,0,0,90,Snow,heavy snow,2052,0
1/26/2013 8:00,None,295,100,5,145,7,7,264.85,0,0,90,Snow,heavy snow,2755,0
1/26/2013 10:00,None,290,100,4,140,3,3,265.05,0,0,75,Snow,heavy snow,3991,0
1/26/2013 12:00,None,180,100,5,160,7,7,264.25,0,0,40,Clouds,scattered clouds,4947,0
1/27/2013 1:00,None,252,100,4,140,8,8,257.14,0,0,1,Clear,sky is clear,937,0
1/27/2013 2:00,None,129,100,3,120,2,2,256.96,0,0,40,Clouds,scattered clouds,686,0
1/27/2013 5:00,None,201,100,6,100,9,9,256.12,0,0,20,Clouds,few clouds,462,0
1/27/2013 7:00,None,196,100,6,105,5,5,255.95,0,0,40,Clouds,scattered clouds,1153,0
1/27/2013 8:00,None,236,100,6,110,6,6,256.34,0,0,75,Clouds,broken clouds,1839,0
1/27/2013 10:00,None,275,100,6,100,7,7,260.21,0,0,75,Clouds,broken clouds,3245,0
1/27/2013 11:00,None,201,100,6,85,3,3,262.2,0,0,90,Clouds,overcast clouds,3616,0
1/27/2013 13:00,None,249,100,6,70,2,2,265.54,0,0,75,Clouds,broken clouds,3813,0
1/27/2013 14:00,None,103,100,6,90,2,2,266.54,0,0,75,Clouds,broken clouds,3124,0
1/27/2013 16:00,None,135,50,6,85,7,7,267.41,0,0,90,Clouds,overcast clouds,2529,0
1/27/2013 17:00,None,108,50,5,80,7,7,267.41,0,0,90,Clouds,overcast clouds,2347,0
1/27/2013 19:00,None,252,50,4,70,9,9,267.71,0,0,90,Clouds,overcast clouds,1596,0
1/27/2013 20:00,None,29,50,4,75,3,3,267.98,0,0,90,Clouds,overcast clouds,1408,0
1/27/2013 22:00,None,126,50,5,80,6,6,268.25,0,0,90,Clouds,overcast clouds,1030,0
1/27/2013 23:00,None,108,50,6,100,6,6,268.26,0,0,90,Clouds,overcast clouds,692,0
1/28/2013 0:00,None,164,80,6,100,2,2,268.32,0,0,75,Clouds,broken clouds,383,0
1/28/2013 1:00,None,194,86,5,90,4,4,268.49,0,0,90,Clouds,overcast clouds,273,0
1/28/2013 2:00,None,12,86,4,90,9,9,268.6,0,0,40,Clouds,scattered clouds,261,0
1/28/2013 3:00,None,166,86,2,60,3,3,268.53,0,0,20,Clouds,few clouds,334,0
1/28/2013 5:00,None,184,86,2,0,5,5,269.6,0,0,90,Clouds,overcast clouds,2474,0
1/28/2013 6:00,None,78,86,3,10,8,8,269.94,0,0,90,Clouds,overcast clouds,5198,0
1/28/2013 8:00,None,30,86,2,350,1,1,271.13,0,0,90,Clouds,overcast clouds,5565,0
1/28/2013 9:00,None,127,86,4,340,7,7,272.07,0,0,90,Clouds,overcast clouds,4410,0
1/28/2013 11:00,None,286,86,6,330,3,3,273.13,0,0,90,Clouds,overcast clouds,4033,0
1/28/2013 12:00,None,139,92,6,310,3,3,273.37,0,0,90,Rain,light rain,4368,0
1/28/2013 14:00,None,215,92,5,300,5,5,272.85,0,0,90,Mist,mist,4799,0
1/28/2013 14:00,None,206,92,6,300,8,8,272.85,0,0,90,Snow,heavy snow,4799,0
1/28/2013 14:00,None,144,92,7,310,9,9,272.85,0,0,90,Snow,snow,4799,0
1/28/2013 17:00,None,212,86,7,310,4,4,272.71,0,0,90,Snow,heavy snow,5708,0
1/28/2013 17:00,None,44,81,5,267,3,3,272.71,0,0,90,Mist,mist,5708,0
1/28/2013 20:00,None,39,86,7,296,9,9,272.55,0,0,90,Snow,heavy snow,2460,0
1/28/2013 20:00,None,266,86,7,290,2,2,272.55,0,0,90,Mist,mist,2460,0
1/28/2013 20:00,None,191,79,6,300,6,6,272.55,0,0,90,Rain,light rain,2460,0
1/29/2013 0:00,None,217,73,9,310,3,3,272.37,0,0,91,Clouds,overcast clouds,434,0
1/30/2013 1:00,None,138,73,8,310,4,4,273.05,0,0,90,Mist,mist,370,0
1/30/2013 2:00,None,72,73,6,300,6,6,273.15,0,0,90,Mist,mist,243,0
1/30/2013 3:00,None,86,73,9,280,3,3,272.59,0,0,98,Clouds,overcast clouds,340,0
1/30/2013 5:00,None,24,73,9,290,6,6,272.94,0,0,90,Mist,mist,2608,0
1/30/2013 5:00,None,68,68,7,290,8,8,272.94,0,0,90,Snow,heavy snow,2608,0
1/30/2013 6:00,None,160,73,8,280,6,6,272.94,0,0,90,Mist,mist,5646,0
1/30/2013 7:00,None,117,68,9,280,7,7,272.94,0,0,90,Mist,mist,6945,0
1/30/2013 8:00,None,116,73,7,290,4,4,273.04,0,0,90,Mist,mist,6060,0
1/30/2013 9:00,None,148,73,6,290,8,8,273.56,0,0,90,Mist,mist,5100,0
1/30/2013 10:00,None,289,79,6,280,8,8,273.82,0,0,90,Clouds,overcast clouds,4389,0
1/30/2013 11:00,None,81,76,5,285,8,8,274.12,0,0,90,Clouds,overcast clouds,4462,0
1/30/2013 12:00,None,120,73,5,290,4,4,274.48,0,0,90,Clouds,overcast clouds,4739,0
1/30/2013 13:00,None,235,79,4,280,6,6,274.8,0,0,90,Clouds,overcast clouds,4683,0
1/30/2013 14:00,None,115,87,4,258,5,5,274.74,0,0,90,Clouds,overcast clouds,5061,0
1/30/2013 15:00,None,168,95,3,237,1,1,274.69,0,0,90,Clouds,overcast clouds,5693,0
1/30/2013 16:00,None,159,95,3,237,9,9,273.98,0,0,90,Clouds,overcast clouds,6617,0
1/30/2013 17:00,None,23,95,3,237,7,7,273.58,0,0,90,Clouds,overcast clouds,6139,0
1/30/2013 18:00,None,14,90,3,228,5,5,273.02,0,0,90,Clouds,overcast clouds,4679,0
1/30/2013 19:00,None,136,85,3,220,8,8,272.24,0,0,90,Clouds,overcast clouds,3121,0
1/30/2013 20:00,None,282,94,3,224,4,4,271.42,0,0,90,Clouds,overcast clouds,2686,0
1/30/2013 21:00,None,220,85,3,190,9,9,271.22,0,0,90,Clouds,overcast clouds,2734,0
1/30/2013 22:00,None,226,86,4,214,1,1,271.12,0,0,90,Clouds,overcast clouds,3839,0
1/30/2013 23:00,None,88,88,5,238,2,2,270.76,0,0,90,Clouds,overcast clouds,1242,0
1/31/2013 0:00,None,102,80,4,209,9,9,270.15,0,0,90,Clouds,overcast clouds,605,0
1/31/2013 1:00,None,247,73,3,180,5,5,269.49,0,0,90,Clouds,overcast clouds,389,0
1/31/2013 2:00,None,243,68,3,200,4,4,268.82,0,0,90,Clouds,overcast clouds,261,0
1/31/2013 3:00,None,186,63,3,210,9,9,268.49,0,0,40,Snow,heavy snow,337,0
1/31/2013 4:00,None,264,59,4,220,6,6,268.58,0,0,20,Clouds,few clouds,747,0
1/31/2013 5:00,None,141,59,5,210,8,8,268.66,0,0,75,Clouds,broken clouds,2533,0
1/31/2013 6:00,None,274,55,5,230,6,6,267.15,0,0,90,Clouds,overcast clouds,5348,0
1/31/2013 8:00,None,188,59,5,230,1,1,260,0,0,100,Clouds,overcast clouds,5330,0
1/31/2013 9:00,None,155,64,5,260,2,2,260.59,0,0,100,Clouds,overcast clouds,5410,0
1/31/2013 10:00,None,152,68,3,240,7,7,260.59,0,0,100,Clouds,overcast clouds,4403,0
1/31/2013 11:00,None,29,74,3,250,4,4,260.59,0,0,100,Clouds,overcast clouds,4543,0
1/31/2013 13:00,None,67,74,3,220,2,2,261.53,0,0,100,Clouds,overcast clouds,4962,0
1/31/2013 14:00,None,75,73,4,270,4,4,261.53,0,0,100,Clouds,overcast clouds,5303,0
1/31/2013 15:00,None,22,73,3,290,5,5,258.75,0,0,99,Clouds,overcast clouds,5679,0
1/31/2013 16:00,None,71,79,2,240,3,3,258.75,0,0,99,Clouds,overcast clouds,6485,0
1/31/2013 17:00,None,55,79,1,230,7,7,258.75,0,0,99,Clouds,overcast clouds,6312,0
1/31/2013 18:00,None,102,85,2,230,4,4,254.84,0,0,98,Clouds,overcast clouds,4334,0
1/31/2013 19:00,None,232,85,2,220,9,9,254.84,0,0,98,Clouds,overcast clouds,3059,0
1/31/2013 20:00,None,32,85,2,220,5,5,254.84,0,0,98,Clouds,overcast clouds,2787,0
1/31/2013 21:00,None,76,85,2,220,6,6,253.77,0,0,99,Clouds,overcast clouds,2545,0
1/31/2013 22:00,None,123,85,1,240,9,9,253.77,0,0,99,Clouds,overcast clouds,2040,0
1/31/2013 23:00,None,215,92,1,250,7,7,253.77,0,0,99,Clouds,overcast clouds,1130,0
2/1/2013 0:00,None,75,92,1,250,7,7,252.77,0,0,100,Clouds,overcast clouds,627,0
2/1/2013 1:00,None,59,85,1,240,1,1,252.77,0,0,100,Clouds,overcast clouds,378,0
2/1/2013 2:00,None,150,85,3,220,2,2,252.77,0,0,100,Clouds,overcast clouds,291,0
2/1/2013 3:00,None,267,79,3,220,3,3,250.91,0,0,100,Clouds,overcast clouds,347,0
2/1/2013 4:00,None,43,74,3,250,9,9,250.91,0,0,100,Clouds,overcast clouds,638,0
2/1/2013 5:00,None,262,69,1,0,1,1,250.91,0,0,100,Clouds,overcast clouds,2337,0
2/1/2013 6:00,None,78,64,3,220,1,1,249.91,0,0,100,Clouds,overcast clouds,5110,0
2/1/2013 7:00,None,198,59,3,210,2,2,249.91,0,0,100,Clouds,overcast clouds,6681,0
2/1/2013 8:00,None,162,60,5,230,6,6,249.91,0,0,100,Clouds,overcast clouds,5948,0
2/1/2013 9:00,None,212,60,4,230,1,1,252.13,0,0,99,Clouds,overcast clouds,4996,0
2/1/2013 10:00,None,86,69,0,0,3,3,252.13,0,0,99,Clouds,overcast clouds,4461,0
2/1/2013 11:00,None,200,74,1,130,5,5,252.13,0,0,99,Clouds,overcast clouds,4929,0
2/1/2013 12:00,None,37,74,2,120,6,6,253.33,0,0,85,Clouds,overcast clouds,5246,0
2/1/2013 13:00,None,222,100,3,110,2,2,253.33,0,0,85,Clouds,overcast clouds,5201,0
2/1/2013 14:00,None,65,100,2,120,4,4,253.33,0,0,85,Clouds,overcast clouds,5518,0
2/1/2013 15:00,None,121,100,0,0,4,4,251.77,0,0,83,Clouds,broken clouds,6037,0
2/1/2013 16:00,None,252,100,0,0,3,3,251.77,0,0,83,Clouds,broken clouds,5971,0
2/1/2013 17:00,None,163,100,2,360,8,8,251.77,0,0,83,Clouds,broken clouds,4909,0
2/1/2013 18:00,None,164,100,6,360,6,6,250.24,0,0,70,Clouds,broken clouds,4053,0
2/1/2013 19:00,None,291,100,5,350,3,3,250.24,0,0,70,Clouds,broken clouds,2945,0
2/1/2013 20:00,None,280,92,5,360,2,2,250.24,0,0,70,Clouds,broken clouds,2547,0
2/1/2013 21:00,None,59,92,4,340,7,7,249.69,0,0,59,Clouds,broken clouds,2396,0
2/1/2013 22:00,None,77,92,4,330,2,2,249.69,0,0,59,Clouds,broken clouds,2320,0
2/1/2013 23:00,None,141,92,3,315,9,9,251.23,0,0,84,Clouds,broken clouds,1517,0
2/2/2013 0:00,None,167,92,2,300,6,6,250.14,0,0,89,Clouds,overcast clouds,945,0
2/2/2013 1:00,None,274,92,2,300,1,1,250.14,0,0,89,Clouds,overcast clouds,580,0
2/2/2013 2:00,None,179,89,2,305,6,6,246.04,0,0,20,Clouds,few clouds,472,0
2/2/2013 3:00,None,279,86,3,310,1,1,244.82,0,0,11,Clouds,few clouds,354,0
2/2/2013 4:00,None,229,80,4,330,4,4,244.82,0,0,11,Clouds,few clouds,417,0
2/2/2013 5:00,None,49,80,4,330,6,6,244.82,0,0,11,Clouds,few clouds,678,0
2/2/2013 6:00,None,298,80,4,330,2,2,245.7,0,0,0,Clear,sky is clear,1198,0
2/2/2013 7:00,None,88,74,6,320,8,8,245.7,0,0,0,Clear,sky is clear,1909,0
2/2/2013 8:00,None,248,58,7,330,1,1,245.7,0,0,0,Clear,sky is clear,2689,0
2/2/2013 9:00,None,69,42,9,330,4,4,250.41,0,0,3,Clear,sky is clear,3438,0
2/2/2013 10:00,None,246,38,6,330,8,8,250.41,0,0,3,Clear,sky is clear,3885,0
2/2/2013 11:00,None,85,41,5,320,9,9,250.41,0,0,3,Clear,sky is clear,4420,0
2/2/2013 12:00,None,48,45,5,310,2,2,254.46,0,0,56,Clouds,broken clouds,4907,0
2/2/2013 13:00,None,208,53,4,320,5,5,254.46,0,0,56,Clouds,broken clouds,4901,0
2/2/2013 14:00,None,114,53,4,330,2,2,254.46,0,0,56,Clouds,broken clouds,4684,0
2/2/2013 15:00,None,79,52,5,330,8,8,255.98,0,0,77,Clouds,broken clouds,4760,0
2/2/2013 16:00,None,291,52,2,310,1,1,255.98,0,0,77,Clouds,broken clouds,4763,0
2/2/2013 17:00,None,67,61,3,310,5,5,255.98,0,0,77,Clouds,broken clouds,4471,0
2/2/2013 18:00,None,188,66,3,290,3,3,256.67,0,0,85,Clouds,overcast clouds,4113,0
2/2/2013 19:00,None,231,61,4,290,9,9,256.67,0,0,85,Clouds,overcast clouds,3440,0
2/2/2013 20:00,None,153,66,5,300,4,4,256.67,0,0,85,Clouds,overcast clouds,2768,0
2/2/2013 21:00,None,36,71,3,290,5,5,256.44,0,0,93,Clouds,overcast clouds,2390,0
2/2/2013 22:00,None,170,71,3,300,2,2,256.44,0,0,93,Clouds,overcast clouds,2752,0
2/2/2013 23:00,None,160,74,3,305,1,1,256.44,0,0,93,Clouds,overcast clouds,2258,0
2/3/2013 0:00,None,182,77,3,310,9,9,254.44,0,0,98,Clouds,overcast clouds,1103,0
2/3/2013 1:00,None,220,77,3,310,1,1,254.44,0,0,98,Clouds,overcast clouds,730,0
2/3/2013 2:00,None,31,71,3,320,4,4,252.74,0,0,100,Clouds,overcast clouds,579,0
2/3/2013 3:00,None,42,66,5,320,1,1,249.51,0,0,88,Clouds,overcast clouds,338,0
2/3/2013 4:00,None,118,66,7,320,5,5,249.51,0,0,88,Clouds,overcast clouds,255,0
2/3/2013 5:00,None,56,56,6,330,2,2,249.51,0,0,88,Clouds,overcast clouds,425,0
2/3/2013 6:00,None,105,52,3,330,1,1,249.75,0,0,40,Clouds,scattered clouds,720,0
2/3/2013 7:00,None,134,48,6,320,8,8,250.33,0,0,67,Clouds,broken clouds,1080,0
2/3/2013 8:00,None,34,52,5,300,3,3,250.33,0,0,67,Clouds,broken clouds,1630,0
2/3/2013 9:00,None,91,48,6,300,6,6,254.67,0,0,59,Clouds,broken clouds,2428,0
2/3/2013 10:00,None,67,48,5,300,3,3,254.67,0,0,59,Clouds,broken clouds,3230,0
2/3/2013 11:00,None,35,52,4,300,8,8,254.67,0,0,59,Clouds,broken clouds,3555,0
2/3/2013 12:00,None,53,61,4,270,8,8,257.31,0,0,91,Clouds,overcast clouds,3676,0
2/3/2013 13:00,None,94,61,3,270,9,9,258.59,0,0,91,Clouds,overcast clouds,4072,0
2/3/2013 14:00,None,31,61,3,280,7,7,258.59,0,0,91,Clouds,overcast clouds,4178,0
2/3/2013 15:00,None,235,71,4,290,8,8,257.01,0,0,93,Clouds,overcast clouds,4148,0
2/3/2013 16:00,None,46,65,3,280,9,9,257.01,0,0,93,Clouds,overcast clouds,4665,0
2/3/2013 17:00,None,110,74,3,285,5,5,257.01,0,0,93,Clouds,overcast clouds,3536,0
2/3/2013 18:00,None,151,84,3,290,6,6,271.15,0,0,90,Snow,heavy snow,2196,0
2/3/2013 20:00,None,13,77,2,280,9,9,258.9,0,0,98,Clouds,overcast clouds,1656,0
2/3/2013 21:00,None,33,80,1,280,2,2,258.4,0,0,97,Clouds,overcast clouds,1566,0
2/3/2013 22:00,None,200,84,1,280,5,5,258.4,0,0,97,Clouds,overcast clouds,2658,0
2/3/2013 23:00,None,278,84,2,260,7,7,258.4,0,0,97,Clouds,overcast clouds,1068,0
2/4/2013 0:00,None,36,84,1,255,5,5,257.16,0,0,62,Clouds,broken clouds,522,0
2/4/2013 1:00,None,90,84,1,250,8,8,257.16,0,0,62,Clouds,broken clouds,285,0
2/4/2013 2:00,None,130,84,2,260,6,6,255.52,0,0,58,Clouds,broken clouds,265,0
2/4/2013 3:00,None,78,78,1,130,5,5,253.88,0,0,32,Clouds,scattered clouds,352,0
2/4/2013 4:00,None,81,72,0,0,9,9,253.88,0,0,32,Clouds,scattered clouds,742,0
2/4/2013 5:00,None,255,72,0,0,6,6,253.88,0,0,32,Clouds,scattered clouds,2327,0
2/4/2013 6:00,None,255,56,0,0,3,3,254.15,0,0,4,Clear,sky is clear,4897,0
2/4/2013 7:00,None,262,61,0,0,6,6,254.15,0,0,4,Clear,sky is clear,5884,0
2/4/2013 8:00,None,82,52,0,0,9,9,254.33,0,0,0,Clear,sky is clear,4790,0
2/4/2013 9:00,None,283,48,0,0,2,2,258.34,0,0,5,Clear,sky is clear,5463,0
2/4/2013 10:00,None,25,57,0,0,3,3,258.34,0,0,5,Clear,sky is clear,4141,0
2/4/2013 11:00,None,188,61,2,140,8,8,258.34,0,0,5,Clear,sky is clear,4195,0
2/4/2013 12:00,None,49,61,3,160,1,1,260.55,0,0,38,Clouds,scattered clouds,4506,0
2/4/2013 13:00,None,48,66,2,140,2,2,261.93,0,0,83,Clouds,broken clouds,4416,0
2/4/2013 14:00,None,65,66,2,140,7,7,261.93,0,0,83,Clouds,broken clouds,4882,0
2/4/2013 15:00,None,242,72,0,0,8,8,261.23,0,0,90,Clouds,overcast clouds,5430,0
2/4/2013 16:00,None,63,72,3,110,5,5,261.23,0,0,90,Clouds,overcast clouds,6316,0
2/4/2013 17:00,None,181,72,2,110,1,1,261.23,0,0,90,Clouds,overcast clouds,6067,0
2/4/2013 18:00,None,198,78,2,120,5,5,260.74,0,0,99,Clouds,overcast clouds,4454,0
2/4/2013 19:00,None,52,78,3,110,4,4,260.74,0,0,99,Clouds,overcast clouds,2912,0
2/4/2013 20:00,None,13,72,2,130,9,9,260.74,0,0,99,Clouds,overcast clouds,2519,0
2/4/2013 21:00,None,270,72,3,120,7,7,259.93,0,0,97,Clouds,overcast clouds,2083,0
2/4/2013 22:00,None,67,78,3,110,7,7,259.93,0,0,97,Clouds,overcast clouds,1396,0
2/4/2013 23:00,None,46,78,3,120,6,6,259.93,0,0,97,Clouds,overcast clouds,909,0
2/5/2013 1:00,None,244,72,3,130,8,8,258.13,0,0,99,Clouds,overcast clouds,326,0
2/5/2013 2:00,None,274,78,3,130,8,8,259.24,0,0,100,Clouds,overcast clouds,243,0
2/5/2013 3:00,None,24,78,2,140,7,7,255.78,0,0,77,Clouds,broken clouds,326,0
2/5/2013 4:00,None,97,72,4,140,9,9,255.78,0,0,77,Clouds,broken clouds,747,0
2/5/2013 5:00,None,108,73,4,150,6,6,255.78,0,0,77,Clouds,broken clouds,2336,0
2/5/2013 6:00,None,114,67,4,160,6,6,255.35,0,0,1,Clear,sky is clear,4591,0
2/5/2013 7:00,None,226,63,6,150,1,1,254.16,0,0,2,Clear,sky is clear,5100,0
2/5/2013 8:00,None,200,63,7,150,9,9,254.16,0,0,2,Clear,sky is clear,5523,0
2/5/2013 9:00,None,224,63,6,150,5,5,257.88,0,0,1,Clear,sky is clear,5376,0
2/5/2013 10:00,None,207,63,7,150,1,1,257.88,0,0,1,Clear,sky is clear,4364,0
2/5/2013 11:00,None,114,68,9,150,1,1,257.88,0,0,1,Clear,sky is clear,4435,0
2/5/2013 12:00,None,36,68,7,140,1,1,260.03,0,0,40,Clouds,scattered clouds,4680,0
2/5/2013 13:00,None,191,68,7,140,1,1,261.27,0,0,44,Clouds,scattered clouds,4811,0
2/5/2013 14:00,None,92,68,6,140,5,5,261.27,0,0,44,Clouds,scattered clouds,5064,0
2/5/2013 16:00,None,168,68,5,140,9,9,259.72,0,0,56,Clouds,broken clouds,6242,0
2/5/2013 17:00,None,239,74,5,130,2,2,259.72,0,0,56,Clouds,broken clouds,6235,0
2/5/2013 18:00,None,244,74,5,130,7,7,261.72,0,0,81,Clouds,broken clouds,4721,0
2/5/2013 19:00,None,297,74,4,130,2,2,261.72,0,0,81,Clouds,broken clouds,3200,0
2/5/2013 20:00,None,27,74,5,130,5,5,261.72,0,0,81,Clouds,broken clouds,2846,0
